"region","ålder","kön","X2019"
"Finspång","88","kvinnor",49
"Finspång","89","män",35
"Finspång","89","kvinnor",40
"Finspång","90","män",26
"Finspång","90","kvinnor",33
"Finspång","91","män",16
"Finspång","91","kvinnor",30
"Finspång","92","män",14
"Finspång","92","kvinnor",30
"Finspång","93","män",10
"Finspång","93","kvinnor",24
"Finspång","94","män",7
"Finspång","94","kvinnor",15
"Finspång","95","män",5
"Finspång","95","kvinnor",14
"Finspång","96","män",3
"Finspång","96","kvinnor",2
"Finspång","97","män",3
"Finspång","97","kvinnor",7
"Finspång","98","män",3
"Finspång","98","kvinnor",8
"Finspång","99","män",1
"Finspång","99","kvinnor",0
"Finspång","100","män",1
"Finspång","100","kvinnor",2
"Valdemarsvik","0","män",37
"Valdemarsvik","0","kvinnor",32
"Valdemarsvik","1","män",33
"Valdemarsvik","1","kvinnor",43
"Valdemarsvik","2","män",38
"Valdemarsvik","2","kvinnor",43
"Valdemarsvik","3","män",37
"Valdemarsvik","3","kvinnor",40
"Valdemarsvik","4","män",50
"Valdemarsvik","4","kvinnor",31
"Valdemarsvik","5","män",35
"Valdemarsvik","5","kvinnor",44
"Valdemarsvik","6","män",41
"Valdemarsvik","6","kvinnor",31
"Valdemarsvik","7","män",46
"Valdemarsvik","7","kvinnor",32
"Valdemarsvik","8","män",43
"Valdemarsvik","8","kvinnor",37
"Valdemarsvik","9","män",33
"Valdemarsvik","9","kvinnor",39
"Valdemarsvik","10","män",33
"Valdemarsvik","10","kvinnor",43
"Valdemarsvik","11","män",46
"Valdemarsvik","11","kvinnor",39
"Valdemarsvik","12","män",47
"Valdemarsvik","12","kvinnor",37
"Valdemarsvik","13","män",38
"Valdemarsvik","13","kvinnor",42
"Valdemarsvik","14","män",42
"Valdemarsvik","14","kvinnor",47
"Valdemarsvik","15","män",39
"Valdemarsvik","15","kvinnor",44
"Valdemarsvik","16","män",38
"Valdemarsvik","16","kvinnor",27
"Valdemarsvik","17","män",48
"Valdemarsvik","17","kvinnor",41
"Valdemarsvik","18","män",35
"Valdemarsvik","18","kvinnor",27
"Valdemarsvik","19","män",36
"Valdemarsvik","19","kvinnor",36
"Valdemarsvik","20","män",50
"Valdemarsvik","20","kvinnor",33
"Valdemarsvik","21","män",42
"Valdemarsvik","21","kvinnor",12
"Valdemarsvik","22","män",36
"Valdemarsvik","22","kvinnor",20
"Valdemarsvik","23","män",25
"Valdemarsvik","23","kvinnor",31
"Valdemarsvik","24","män",34
"Valdemarsvik","24","kvinnor",31
"Valdemarsvik","25","män",39
"Valdemarsvik","25","kvinnor",38
"Valdemarsvik","26","män",41
"Valdemarsvik","26","kvinnor",34
"Valdemarsvik","27","män",45
"Valdemarsvik","27","kvinnor",39
"Valdemarsvik","28","män",44
"Valdemarsvik","28","kvinnor",31
"Valdemarsvik","29","män",40
"Valdemarsvik","29","kvinnor",51
"Valdemarsvik","30","män",36
"Valdemarsvik","30","kvinnor",39
"Valdemarsvik","31","män",39
"Valdemarsvik","31","kvinnor",35
"Valdemarsvik","32","män",39
"Valdemarsvik","32","kvinnor",30
"Valdemarsvik","33","män",46
"Valdemarsvik","33","kvinnor",34
"Valdemarsvik","34","män",46
"Valdemarsvik","34","kvinnor",34
"Valdemarsvik","35","män",36
"Valdemarsvik","35","kvinnor",30
"Valdemarsvik","36","män",39
"Valdemarsvik","36","kvinnor",33
"Valdemarsvik","37","män",36
"Valdemarsvik","37","kvinnor",36
"Valdemarsvik","38","män",33
"Valdemarsvik","38","kvinnor",37
"Valdemarsvik","39","män",44
"Valdemarsvik","39","kvinnor",38
"Valdemarsvik","40","män",35
"Valdemarsvik","40","kvinnor",33
"Valdemarsvik","41","män",39
"Valdemarsvik","41","kvinnor",34
"Valdemarsvik","42","män",34
"Valdemarsvik","42","kvinnor",32
"Valdemarsvik","43","män",44
"Valdemarsvik","43","kvinnor",34
"Valdemarsvik","44","män",46
"Valdemarsvik","44","kvinnor",30
"Valdemarsvik","45","män",36
"Valdemarsvik","45","kvinnor",57
"Valdemarsvik","46","män",48
"Valdemarsvik","46","kvinnor",44
"Valdemarsvik","47","män",35
"Valdemarsvik","47","kvinnor",38
"Valdemarsvik","48","män",45
"Valdemarsvik","48","kvinnor",44
"Valdemarsvik","49","män",60
"Valdemarsvik","49","kvinnor",43
"Valdemarsvik","50","män",50
"Valdemarsvik","50","kvinnor",36
"Valdemarsvik","51","män",49
"Valdemarsvik","51","kvinnor",47
"Valdemarsvik","52","män",46
"Valdemarsvik","52","kvinnor",55
"Valdemarsvik","53","män",53
"Valdemarsvik","53","kvinnor",55
"Valdemarsvik","54","män",65
"Valdemarsvik","54","kvinnor",58
"Valdemarsvik","55","män",58
"Valdemarsvik","55","kvinnor",61
"Valdemarsvik","56","män",76
"Valdemarsvik","56","kvinnor",51
"Valdemarsvik","57","män",48
"Valdemarsvik","57","kvinnor",50
"Valdemarsvik","58","män",44
"Valdemarsvik","58","kvinnor",43
"Valdemarsvik","59","män",50
"Valdemarsvik","59","kvinnor",56
"Valdemarsvik","60","män",43
"Valdemarsvik","60","kvinnor",64
"Valdemarsvik","61","män",51
"Valdemarsvik","61","kvinnor",56
"Valdemarsvik","62","män",56
"Valdemarsvik","62","kvinnor",51
"Valdemarsvik","63","män",47
"Valdemarsvik","63","kvinnor",56
"Valdemarsvik","64","män",60
"Valdemarsvik","64","kvinnor",45
"Valdemarsvik","65","män",53
"Valdemarsvik","65","kvinnor",59
"Valdemarsvik","66","män",63
"Valdemarsvik","66","kvinnor",63
"Valdemarsvik","67","män",72
"Valdemarsvik","67","kvinnor",58
"Valdemarsvik","68","män",65
"Valdemarsvik","68","kvinnor",55
"Valdemarsvik","69","män",83
"Valdemarsvik","69","kvinnor",80
"Valdemarsvik","70","män",73
"Valdemarsvik","70","kvinnor",79
"Valdemarsvik","71","män",66
"Valdemarsvik","71","kvinnor",59
"Valdemarsvik","72","män",68
"Valdemarsvik","72","kvinnor",86
"Valdemarsvik","73","män",67
"Valdemarsvik","73","kvinnor",71
"Valdemarsvik","74","män",87
"Valdemarsvik","74","kvinnor",77
"Valdemarsvik","75","män",81
"Valdemarsvik","75","kvinnor",65
"Valdemarsvik","76","män",65
"Valdemarsvik","76","kvinnor",38
"Valdemarsvik","77","män",51
"Valdemarsvik","77","kvinnor",52
"Valdemarsvik","78","män",47
"Valdemarsvik","78","kvinnor",47
"Valdemarsvik","79","män",40
"Valdemarsvik","79","kvinnor",36
"Valdemarsvik","80","män",40
"Valdemarsvik","80","kvinnor",43
"Valdemarsvik","81","män",36
"Valdemarsvik","81","kvinnor",30
"Valdemarsvik","82","män",28
"Valdemarsvik","82","kvinnor",26
"Valdemarsvik","83","män",20
"Valdemarsvik","83","kvinnor",23
"Valdemarsvik","84","män",11
"Valdemarsvik","84","kvinnor",30
"Valdemarsvik","85","män",17
"Valdemarsvik","85","kvinnor",18
"Valdemarsvik","86","män",18
"Valdemarsvik","86","kvinnor",24
"Valdemarsvik","87","män",12
"Valdemarsvik","87","kvinnor",22
"Valdemarsvik","88","män",18
"Valdemarsvik","88","kvinnor",18
"Valdemarsvik","89","män",5
"Valdemarsvik","89","kvinnor",17
"Valdemarsvik","90","män",8
"Valdemarsvik","90","kvinnor",15
"Valdemarsvik","91","män",6
"Valdemarsvik","91","kvinnor",13
"Valdemarsvik","92","män",5
"Valdemarsvik","92","kvinnor",11
"Valdemarsvik","93","män",4
"Valdemarsvik","93","kvinnor",16
"Valdemarsvik","94","män",3
"Valdemarsvik","94","kvinnor",7
"Valdemarsvik","95","män",1
"Valdemarsvik","95","kvinnor",7
"Valdemarsvik","96","män",4
"Valdemarsvik","96","kvinnor",5
"Valdemarsvik","97","män",2
"Valdemarsvik","97","kvinnor",3
"Valdemarsvik","98","män",1
"Valdemarsvik","98","kvinnor",1
"Valdemarsvik","99","män",0
"Valdemarsvik","99","kvinnor",1
"Valdemarsvik","100","män",0
"Valdemarsvik","100","kvinnor",1
"Linköping","0","män",926
"Linköping","0","kvinnor",936
"Linköping","1","män",965
"Linköping","1","kvinnor",836
"Linköping","2","män",937
"Linköping","2","kvinnor",859
"Linköping","3","män",1025
"Linköping","3","kvinnor",899
"Linköping","4","män",1013
"Linköping","4","kvinnor",918
"Linköping","5","män",984
"Linköping","5","kvinnor",956
"Linköping","6","män",997
"Linköping","6","kvinnor",921
"Linköping","7","män",1029
"Linköping","7","kvinnor",935
"Linköping","8","män",988
"Linköping","8","kvinnor",890
"Linköping","9","män",991
"Linköping","9","kvinnor",933
"Linköping","10","män",1009
"Linköping","10","kvinnor",965
"Linköping","11","män",955
"Linköping","11","kvinnor",896
"Linköping","12","män",936
"Linköping","12","kvinnor",952
"Linköping","13","män",982
"Linköping","13","kvinnor",868
"Linköping","14","män",909
"Linköping","14","kvinnor",928
"Linköping","15","män",965
"Linköping","15","kvinnor",818
"Linköping","16","män",894
"Linköping","16","kvinnor",872
"Linköping","17","män",909
"Linköping","17","kvinnor",795
"Linköping","18","män",870
"Linköping","18","kvinnor",828
"Linköping","19","män",1089
"Linköping","19","kvinnor",957
"Linköping","20","män",1322
"Linköping","20","kvinnor",1148
"Linköping","21","män",1471
"Linköping","21","kvinnor",1286
"Linköping","22","män",1514
"Linköping","22","kvinnor",1353
"Linköping","23","män",1669
"Linköping","23","kvinnor",1477
"Linköping","24","män",1704
"Linköping","24","kvinnor",1495
"Linköping","25","män",1761
"Linköping","25","kvinnor",1448
"Linköping","26","män",1668
"Linköping","26","kvinnor",1380
"Linköping","27","män",1555
"Linköping","27","kvinnor",1314
"Linköping","28","män",1522
"Linköping","28","kvinnor",1301
"Linköping","29","män",1380
"Linköping","29","kvinnor",1269
"Linköping","30","män",1319
"Linköping","30","kvinnor",1148
"Linköping","31","män",1334
"Linköping","31","kvinnor",1133
"Linköping","32","män",1242
"Linköping","32","kvinnor",1124
"Linköping","33","män",1202
"Linköping","33","kvinnor",1099
"Linköping","34","män",1171
"Linköping","34","kvinnor",1030
"Linköping","35","män",1052
"Linköping","35","kvinnor",964
"Linköping","36","män",1137
"Linköping","36","kvinnor",1000
"Linköping","37","män",1049
"Linköping","37","kvinnor",943
"Linköping","38","män",1016
"Linköping","38","kvinnor",954
"Linköping","39","män",1043
"Linköping","39","kvinnor",961
"Linköping","40","män",991
"Linköping","40","kvinnor",992
"Linköping","41","män",1005
"Linköping","41","kvinnor",925
"Linköping","42","män",986
"Linköping","42","kvinnor",972
"Linköping","43","män",1054
"Linköping","43","kvinnor",999
"Linköping","44","män",977
"Linköping","44","kvinnor",926
"Linköping","45","män",1070
"Linköping","45","kvinnor",990
"Linköping","46","män",1039
"Linköping","46","kvinnor",987
"Linköping","47","män",1037
"Linköping","47","kvinnor",932
"Linköping","48","män",1036
"Linköping","48","kvinnor",949
"Linköping","49","män",987
"Linköping","49","kvinnor",976
"Linköping","50","män",972
"Linköping","50","kvinnor",904
"Linköping","51","män",998
"Linköping","51","kvinnor",893
"Linköping","52","män",1088
"Linköping","52","kvinnor",971
"Linköping","53","män",967
"Linköping","53","kvinnor",1032
"Linköping","54","män",1049
"Linköping","54","kvinnor",989
"Linköping","55","män",1021
"Linköping","55","kvinnor",970
"Linköping","56","män",949
"Linköping","56","kvinnor",870
"Linköping","57","män",850
"Linköping","57","kvinnor",908
"Linköping","58","män",850
"Linköping","58","kvinnor",783
"Linköping","59","män",848
"Linköping","59","kvinnor",787
"Linköping","60","män",802
"Linköping","60","kvinnor",780
"Linköping","61","män",825
"Linköping","61","kvinnor",811
"Linköping","62","män",784
"Linköping","62","kvinnor",807
"Linköping","63","män",800
"Linköping","63","kvinnor",761
"Linköping","64","män",775
"Linköping","64","kvinnor",731
"Linköping","65","män",690
"Linköping","65","kvinnor",701
"Linköping","66","män",718
"Linköping","66","kvinnor",765
"Linköping","67","män",723
"Linköping","67","kvinnor",760
"Linköping","68","män",699
"Linköping","68","kvinnor",727
"Linköping","69","män",690
"Linköping","69","kvinnor",723
"Linköping","70","män",710
"Linköping","70","kvinnor",785
"Linköping","71","män",685
"Linköping","71","kvinnor",768
"Linköping","72","män",684
"Linköping","72","kvinnor",764
"Linköping","73","män",709
"Linköping","73","kvinnor",776
"Linköping","74","män",685
"Linköping","74","kvinnor",722
"Linköping","75","män",636
"Linköping","75","kvinnor",732
"Linköping","76","män",558
"Linköping","76","kvinnor",668
"Linköping","77","män",558
"Linköping","77","kvinnor",626
"Linköping","78","män",457
"Linköping","78","kvinnor",563
"Linköping","79","män",461
"Linköping","79","kvinnor",515
"Linköping","80","män",399
"Linköping","80","kvinnor",505
"Linköping","81","män",378
"Linköping","81","kvinnor",506
"Linköping","82","män",367
"Linköping","82","kvinnor",418
"Linköping","83","män",302
"Linköping","83","kvinnor",395
"Linköping","84","män",307
"Linköping","84","kvinnor",417
"Linköping","85","män",244
"Linköping","85","kvinnor",328
"Linköping","86","män",240
"Linköping","86","kvinnor",352
"Linköping","87","män",189
"Linköping","87","kvinnor",292
"Linköping","88","män",160
"Linköping","88","kvinnor",278
"Linköping","89","män",167
"Linköping","89","kvinnor",220
"Linköping","90","män",120
"Linköping","90","kvinnor",237
"Linköping","91","män",99
"Linköping","91","kvinnor",184
"Linköping","92","män",77
"Linköping","92","kvinnor",170
"Linköping","93","män",67
"Linköping","93","kvinnor",143
"Linköping","94","män",50
"Linköping","94","kvinnor",103
"Linköping","95","män",27
"Linköping","95","kvinnor",99
"Linköping","96","män",22
"Linköping","96","kvinnor",55
"Linköping","97","män",18
"Linköping","97","kvinnor",47
"Linköping","98","män",11
"Linköping","98","kvinnor",39
"Linköping","99","män",7
"Linköping","99","kvinnor",26
"Linköping","100","män",5
"Linköping","100","kvinnor",25
"Norrköping","0","män",839
"Norrköping","0","kvinnor",788
"Norrköping","1","män",838
"Norrköping","1","kvinnor",815
"Norrköping","2","män",826
"Norrköping","2","kvinnor",819
"Norrköping","3","män",906
"Norrköping","3","kvinnor",865
"Norrköping","4","män",924
"Norrköping","4","kvinnor",851
"Norrköping","5","män",897
"Norrköping","5","kvinnor",828
"Norrköping","6","män",904
"Norrköping","6","kvinnor",901
"Norrköping","7","män",889
"Norrköping","7","kvinnor",918
"Norrköping","8","män",866
"Norrköping","8","kvinnor",797
"Norrköping","9","män",958
"Norrköping","9","kvinnor",888
"Norrköping","10","män",934
"Norrköping","10","kvinnor",867
"Norrköping","11","män",909
"Norrköping","11","kvinnor",872
"Norrköping","12","män",874
"Norrköping","12","kvinnor",825
"Norrköping","13","män",862
"Norrköping","13","kvinnor",861
"Norrköping","14","män",864
"Norrköping","14","kvinnor",808
"Norrköping","15","män",851
"Norrköping","15","kvinnor",826
"Norrköping","16","män",800
"Norrköping","16","kvinnor",770
"Norrköping","17","män",796
"Norrköping","17","kvinnor",765
"Norrköping","18","män",857
"Norrköping","18","kvinnor",703
"Norrköping","19","män",848
"Norrköping","19","kvinnor",798
"Norrköping","20","män",893
"Norrköping","20","kvinnor",779
"Norrköping","21","män",894
"Norrköping","21","kvinnor",791
"Norrköping","22","män",841
"Norrköping","22","kvinnor",827
"Norrköping","23","män",910
"Norrköping","23","kvinnor",858
"Norrköping","24","män",978
"Norrköping","24","kvinnor",927
"Norrköping","25","män",1033
"Norrköping","25","kvinnor",1023
"Norrköping","26","män",1146
"Norrköping","26","kvinnor",1018
"Norrköping","27","män",1125
"Norrköping","27","kvinnor",1055
"Norrköping","28","män",1177
"Norrköping","28","kvinnor",1097
"Norrköping","29","män",1174
"Norrköping","29","kvinnor",1115
"Norrköping","30","män",1150
"Norrköping","30","kvinnor",997
"Norrköping","31","män",1090
"Norrköping","31","kvinnor",1036
"Norrköping","32","män",1052
"Norrköping","32","kvinnor",916
"Norrköping","33","män",976
"Norrköping","33","kvinnor",1005
"Norrköping","34","män",992
"Norrköping","34","kvinnor",916
"Norrköping","35","män",908
"Norrköping","35","kvinnor",844
"Norrköping","36","män",922
"Norrköping","36","kvinnor",831
"Norrköping","37","män",865
"Norrköping","37","kvinnor",835
"Norrköping","38","män",884
"Norrköping","38","kvinnor",844
"Norrköping","39","män",946
"Norrköping","39","kvinnor",858
"Norrköping","40","män",926
"Norrköping","40","kvinnor",822
"Norrköping","41","män",875
"Norrköping","41","kvinnor",878
"Norrköping","42","män",942
"Norrköping","42","kvinnor",838
"Norrköping","43","män",812
"Norrköping","43","kvinnor",872
"Norrköping","44","män",887
"Norrköping","44","kvinnor",852
"Norrköping","45","män",962
"Norrköping","45","kvinnor",964
"Norrköping","46","män",935
"Norrköping","46","kvinnor",875
"Norrköping","47","män",895
"Norrköping","47","kvinnor",914
"Norrköping","48","män",895
"Norrköping","48","kvinnor",903
"Norrköping","49","män",906
"Norrköping","49","kvinnor",839
"Norrköping","50","män",869
"Norrköping","50","kvinnor",841
"Norrköping","51","män",876
"Norrköping","51","kvinnor",883
"Norrköping","52","män",954
"Norrköping","52","kvinnor",943
"Norrköping","53","män",1021
"Norrköping","53","kvinnor",992
"Norrköping","54","män",951
"Norrköping","54","kvinnor",1007
"Norrköping","55","män",959
"Norrköping","55","kvinnor",937
"Norrköping","56","män",884
"Norrköping","56","kvinnor",865
"Norrköping","57","män",843
"Norrköping","57","kvinnor",792
"Norrköping","58","män",757
"Norrköping","58","kvinnor",772
"Norrköping","59","män",829
"Norrköping","59","kvinnor",776
"Norrköping","60","män",791
"Norrköping","60","kvinnor",755
"Norrköping","61","män",816
"Norrköping","61","kvinnor",768
"Norrköping","62","män",730
"Norrköping","62","kvinnor",790
"Norrköping","63","män",781
"Norrköping","63","kvinnor",740
"Norrköping","64","män",720
"Norrköping","64","kvinnor",782
"Norrköping","65","män",694
"Norrköping","65","kvinnor",734
"Norrköping","66","män",735
"Norrköping","66","kvinnor",739
"Norrköping","67","män",703
"Norrköping","67","kvinnor",744
"Norrköping","68","män",635
"Norrköping","68","kvinnor",713
"Norrköping","69","män",707
"Norrköping","69","kvinnor",732
"Norrköping","70","män",698
"Norrköping","70","kvinnor",785
"Norrköping","71","män",696
"Norrköping","71","kvinnor",829
"Norrköping","72","män",733
"Norrköping","72","kvinnor",797
"Norrköping","73","män",780
"Norrköping","73","kvinnor",840
"Norrköping","74","män",697
"Norrköping","74","kvinnor",790
"Norrköping","75","män",672
"Norrköping","75","kvinnor",693
"Norrköping","76","män",605
"Norrköping","76","kvinnor",607
"Norrköping","77","män",532
"Norrköping","77","kvinnor",620
"Norrköping","78","män",478
"Norrköping","78","kvinnor",534
"Norrköping","79","män",418
"Norrköping","79","kvinnor",463
"Norrköping","80","män",379
"Norrköping","80","kvinnor",492
"Norrköping","81","män",344
"Norrköping","81","kvinnor",433
"Norrköping","82","män",315
"Norrköping","82","kvinnor",397
"Norrköping","83","män",296
"Norrköping","83","kvinnor",368
"Norrköping","84","män",249
"Norrköping","84","kvinnor",344
"Norrköping","85","män",206
"Norrköping","85","kvinnor",313
"Norrköping","86","män",181
"Norrköping","86","kvinnor",259
"Norrköping","87","män",166
"Norrköping","87","kvinnor",264
"Norrköping","88","män",138
"Norrköping","88","kvinnor",233
"Norrköping","89","män",102
"Norrköping","89","kvinnor",216
"Norrköping","90","män",106
"Norrköping","90","kvinnor",192
"Norrköping","91","män",67
"Norrköping","91","kvinnor",169
"Norrköping","92","män",53
"Norrköping","92","kvinnor",153
"Norrköping","93","män",43
"Norrköping","93","kvinnor",111
"Norrköping","94","män",34
"Norrköping","94","kvinnor",94
"Norrköping","95","män",24
"Norrköping","95","kvinnor",59
"Norrköping","96","män",13
"Norrköping","96","kvinnor",56
"Norrköping","97","män",15
"Norrköping","97","kvinnor",29
"Norrköping","98","män",9
"Norrköping","98","kvinnor",36
"Norrköping","99","män",6
"Norrköping","99","kvinnor",25
"Norrköping","100","män",2
"Norrköping","100","kvinnor",26
"Söderköping","0","män",82
"Söderköping","0","kvinnor",61
"Söderköping","1","män",88
"Söderköping","1","kvinnor",71
"Söderköping","2","män",99
"Söderköping","2","kvinnor",79
"Söderköping","3","män",91
"Söderköping","3","kvinnor",82
"Söderköping","4","män",88
"Söderköping","4","kvinnor",81
"Söderköping","5","män",87
"Söderköping","5","kvinnor",95
"Söderköping","6","män",99
"Söderköping","6","kvinnor",95
"Söderköping","7","män",99
"Söderköping","7","kvinnor",96
"Söderköping","8","män",100
"Söderköping","8","kvinnor",82
"Söderköping","9","män",105
