"region","ålder","kön","födelseregion","X2019"
"Katrineholm","14","kvinnor","Född i Sverige",158
"Katrineholm","14","kvinnor","Utrikes född",42
"Katrineholm","15","män","Född i Sverige",183
"Katrineholm","15","män","Utrikes född",62
"Katrineholm","15","kvinnor","Född i Sverige",132
"Katrineholm","15","kvinnor","Utrikes född",45
"Katrineholm","16","män","Född i Sverige",164
"Katrineholm","16","män","Utrikes född",56
"Katrineholm","16","kvinnor","Född i Sverige",141
"Katrineholm","16","kvinnor","Utrikes född",44
"Katrineholm","17","män","Född i Sverige",179
"Katrineholm","17","män","Utrikes född",55
"Katrineholm","17","kvinnor","Född i Sverige",159
"Katrineholm","17","kvinnor","Utrikes född",51
"Katrineholm","18","män","Född i Sverige",158
"Katrineholm","18","män","Utrikes född",58
"Katrineholm","18","kvinnor","Född i Sverige",158
"Katrineholm","18","kvinnor","Utrikes född",39
"Katrineholm","19","män","Född i Sverige",124
"Katrineholm","19","män","Utrikes född",67
"Katrineholm","19","kvinnor","Född i Sverige",139
"Katrineholm","19","kvinnor","Utrikes född",60
"Katrineholm","20","män","Född i Sverige",179
"Katrineholm","20","män","Utrikes född",60
"Katrineholm","20","kvinnor","Född i Sverige",136
"Katrineholm","20","kvinnor","Utrikes född",52
"Katrineholm","21","män","Född i Sverige",137
"Katrineholm","21","män","Utrikes född",52
"Katrineholm","21","kvinnor","Född i Sverige",135
"Katrineholm","21","kvinnor","Utrikes född",55
"Katrineholm","22","män","Född i Sverige",134
"Katrineholm","22","män","Utrikes född",60
"Katrineholm","22","kvinnor","Född i Sverige",102
"Katrineholm","22","kvinnor","Utrikes född",53
"Katrineholm","23","män","Född i Sverige",117
"Katrineholm","23","män","Utrikes född",48
"Katrineholm","23","kvinnor","Född i Sverige",127
"Katrineholm","23","kvinnor","Utrikes född",44
"Katrineholm","24","män","Född i Sverige",161
"Katrineholm","24","män","Utrikes född",59
"Katrineholm","24","kvinnor","Född i Sverige",112
"Katrineholm","24","kvinnor","Utrikes född",51
"Katrineholm","25","män","Född i Sverige",168
"Katrineholm","25","män","Utrikes född",49
"Katrineholm","25","kvinnor","Född i Sverige",160
"Katrineholm","25","kvinnor","Utrikes född",45
"Eskilstuna","12","män","Född i Sverige",511
"Eskilstuna","12","män","Utrikes född",140
"Eskilstuna","12","kvinnor","Född i Sverige",548
"Eskilstuna","12","kvinnor","Utrikes född",135
"Eskilstuna","13","män","Född i Sverige",522
"Eskilstuna","13","män","Utrikes född",162
"Eskilstuna","13","kvinnor","Född i Sverige",529
"Eskilstuna","13","kvinnor","Utrikes född",156
"Eskilstuna","14","män","Född i Sverige",457
"Eskilstuna","14","män","Utrikes född",185
"Eskilstuna","14","kvinnor","Född i Sverige",503
"Eskilstuna","14","kvinnor","Utrikes född",162
"Eskilstuna","15","män","Född i Sverige",502
"Eskilstuna","15","män","Utrikes född",194
"Eskilstuna","15","kvinnor","Född i Sverige",437
"Eskilstuna","15","kvinnor","Utrikes född",157
"Eskilstuna","16","män","Född i Sverige",478
"Eskilstuna","16","män","Utrikes född",165
"Eskilstuna","16","kvinnor","Född i Sverige",467
"Eskilstuna","16","kvinnor","Utrikes född",167
"Eskilstuna","17","män","Född i Sverige",481
"Eskilstuna","17","män","Utrikes född",196
"Eskilstuna","17","kvinnor","Född i Sverige",436
"Eskilstuna","17","kvinnor","Utrikes född",157
"Eskilstuna","18","män","Född i Sverige",498
"Eskilstuna","18","män","Utrikes född",200
"Eskilstuna","18","kvinnor","Född i Sverige",435
"Eskilstuna","18","kvinnor","Utrikes född",178
"Eskilstuna","19","män","Född i Sverige",438
"Eskilstuna","19","män","Utrikes född",266
"Eskilstuna","19","kvinnor","Född i Sverige",431
"Eskilstuna","19","kvinnor","Utrikes född",172
"Eskilstuna","20","män","Född i Sverige",393
"Eskilstuna","20","män","Utrikes född",239
"Eskilstuna","20","kvinnor","Född i Sverige",436
"Eskilstuna","20","kvinnor","Utrikes född",186
"Eskilstuna","21","män","Född i Sverige",426
"Eskilstuna","21","män","Utrikes född",231
"Eskilstuna","21","kvinnor","Född i Sverige",386
"Eskilstuna","21","kvinnor","Utrikes född",189
"Eskilstuna","22","män","Född i Sverige",399
"Eskilstuna","22","män","Utrikes född",205
"Eskilstuna","22","kvinnor","Född i Sverige",383
"Eskilstuna","22","kvinnor","Utrikes född",168
"Eskilstuna","23","män","Född i Sverige",467
"Eskilstuna","23","män","Utrikes född",196
"Eskilstuna","23","kvinnor","Född i Sverige",399
"Eskilstuna","23","kvinnor","Utrikes född",177
"Eskilstuna","24","män","Född i Sverige",455
"Eskilstuna","24","män","Utrikes född",186
"Eskilstuna","24","kvinnor","Född i Sverige",463
"Eskilstuna","24","kvinnor","Utrikes född",199
"Eskilstuna","25","män","Född i Sverige",466
"Eskilstuna","25","män","Utrikes född",208
"Eskilstuna","25","kvinnor","Född i Sverige",473
"Eskilstuna","25","kvinnor","Utrikes född",188
"Strängnäs","12","män","Född i Sverige",213
"Strängnäs","12","män","Utrikes född",25
"Strängnäs","12","kvinnor","Född i Sverige",217
"Strängnäs","12","kvinnor","Utrikes född",16
"Strängnäs","13","män","Född i Sverige",223
"Strängnäs","13","män","Utrikes född",36
"Strängnäs","13","kvinnor","Född i Sverige",239
"Strängnäs","13","kvinnor","Utrikes född",30
"Strängnäs","14","män","Född i Sverige",228
"Strängnäs","14","män","Utrikes född",33
"Strängnäs","14","kvinnor","Född i Sverige",203
"Strängnäs","14","kvinnor","Utrikes född",26
"Strängnäs","15","män","Född i Sverige",210
"Strängnäs","15","män","Utrikes född",33
"Strängnäs","15","kvinnor","Född i Sverige",180
"Strängnäs","15","kvinnor","Utrikes född",26
"Strängnäs","16","män","Född i Sverige",223
"Strängnäs","16","män","Utrikes född",27
"Strängnäs","16","kvinnor","Född i Sverige",185
"Strängnäs","16","kvinnor","Utrikes född",24
"Strängnäs","17","män","Född i Sverige",199
"Strängnäs","17","män","Utrikes född",23
"Strängnäs","17","kvinnor","Född i Sverige",195
"Strängnäs","17","kvinnor","Utrikes född",31
"Strängnäs","18","män","Född i Sverige",167
"Strängnäs","18","män","Utrikes född",29
"Strängnäs","18","kvinnor","Född i Sverige",181
"Strängnäs","18","kvinnor","Utrikes född",33
"Strängnäs","19","män","Född i Sverige",175
"Strängnäs","19","män","Utrikes född",40
"Strängnäs","19","kvinnor","Född i Sverige",153
"Strängnäs","19","kvinnor","Utrikes född",23
"Strängnäs","20","män","Född i Sverige",147
"Strängnäs","20","män","Utrikes född",58
"Strängnäs","20","kvinnor","Född i Sverige",122
"Strängnäs","20","kvinnor","Utrikes född",21
"Strängnäs","21","män","Född i Sverige",132
"Strängnäs","21","män","Utrikes född",51
"Strängnäs","21","kvinnor","Född i Sverige",120
"Strängnäs","21","kvinnor","Utrikes född",33
"Strängnäs","22","män","Född i Sverige",111
"Strängnäs","22","män","Utrikes född",35
"Strängnäs","22","kvinnor","Född i Sverige",111
"Strängnäs","22","kvinnor","Utrikes född",23
"Strängnäs","23","män","Född i Sverige",145
"Strängnäs","23","män","Utrikes född",35
"Strängnäs","23","kvinnor","Född i Sverige",119
"Strängnäs","23","kvinnor","Utrikes född",27
"Strängnäs","24","män","Född i Sverige",122
"Strängnäs","24","män","Utrikes född",33
"Strängnäs","24","kvinnor","Född i Sverige",128
"Strängnäs","24","kvinnor","Utrikes född",23
"Strängnäs","25","män","Född i Sverige",161
"Strängnäs","25","män","Utrikes född",26
"Strängnäs","25","kvinnor","Född i Sverige",116
"Strängnäs","25","kvinnor","Utrikes född",28
"Trosa","12","män","Född i Sverige",75
"Trosa","12","män","Utrikes född",3
"Trosa","12","kvinnor","Född i Sverige",86
"Trosa","12","kvinnor","Utrikes född",10
"Trosa","13","män","Född i Sverige",73
"Trosa","13","män","Utrikes född",9
"Trosa","13","kvinnor","Född i Sverige",74
"Trosa","13","kvinnor","Utrikes född",5
"Trosa","14","män","Född i Sverige",68
"Trosa","14","män","Utrikes född",12
"Trosa","14","kvinnor","Född i Sverige",74
"Trosa","14","kvinnor","Utrikes född",7
"Trosa","15","män","Född i Sverige",89
"Trosa","15","män","Utrikes född",6
"Trosa","15","kvinnor","Född i Sverige",65
"Trosa","15","kvinnor","Utrikes född",7
"Trosa","16","män","Född i Sverige",80
"Trosa","16","män","Utrikes född",9
"Trosa","16","kvinnor","Född i Sverige",56
"Trosa","16","kvinnor","Utrikes född",10
"Trosa","17","män","Född i Sverige",76
"Trosa","17","män","Utrikes född",10
"Trosa","17","kvinnor","Född i Sverige",82
"Trosa","17","kvinnor","Utrikes född",8
"Trosa","18","män","Född i Sverige",63
"Trosa","18","män","Utrikes född",13
"Trosa","18","kvinnor","Född i Sverige",69
"Trosa","18","kvinnor","Utrikes född",8
"Trosa","19","män","Född i Sverige",58
"Trosa","19","män","Utrikes född",16
"Trosa","19","kvinnor","Född i Sverige",57
"Trosa","19","kvinnor","Utrikes född",8
"Trosa","20","män","Född i Sverige",53
"Trosa","20","män","Utrikes född",14
"Trosa","20","kvinnor","Född i Sverige",55
"Trosa","20","kvinnor","Utrikes född",7
"Trosa","21","män","Född i Sverige",48
"Trosa","21","män","Utrikes född",8
"Trosa","21","kvinnor","Född i Sverige",35
"Trosa","21","kvinnor","Utrikes född",8
"Trosa","22","män","Född i Sverige",42
"Trosa","22","män","Utrikes född",7
"Trosa","22","kvinnor","Född i Sverige",44
"Trosa","22","kvinnor","Utrikes född",4
"Trosa","23","män","Född i Sverige",51
"Trosa","23","män","Utrikes född",9
"Trosa","23","kvinnor","Född i Sverige",37
"Trosa","23","kvinnor","Utrikes född",5
"Trosa","24","män","Född i Sverige",63
"Trosa","24","män","Utrikes född",5
"Trosa","24","kvinnor","Född i Sverige",44
"Trosa","24","kvinnor","Utrikes född",8
"Trosa","25","män","Född i Sverige",59
"Trosa","25","män","Utrikes född",3
"Trosa","25","kvinnor","Född i Sverige",56
"Trosa","25","kvinnor","Utrikes född",8
"Ödeshög","12","män","Född i Sverige",22
"Ödeshög","12","män","Utrikes född",9
"Ödeshög","12","kvinnor","Född i Sverige",23
"Ödeshög","12","kvinnor","Utrikes född",4
"Ödeshög","13","män","Född i Sverige",27
"Ödeshög","13","män","Utrikes född",5
"Ödeshög","13","kvinnor","Född i Sverige",29
"Ödeshög","13","kvinnor","Utrikes född",3
"Ödeshög","14","män","Född i Sverige",25
"Ödeshög","14","män","Utrikes född",4
"Ödeshög","14","kvinnor","Född i Sverige",24
"Ödeshög","14","kvinnor","Utrikes född",4
"Ödeshög","15","män","Född i Sverige",32
"Ödeshög","15","män","Utrikes född",3
"Ödeshög","15","kvinnor","Född i Sverige",25
"Ödeshög","15","kvinnor","Utrikes född",4
"Ödeshög","16","män","Född i Sverige",24
"Ödeshög","16","män","Utrikes född",6
"Ödeshög","16","kvinnor","Född i Sverige",25
"Ödeshög","16","kvinnor","Utrikes född",2
"Ödeshög","17","män","Född i Sverige",25
"Ödeshög","17","män","Utrikes född",3
"Ödeshög","17","kvinnor","Född i Sverige",20
"Ödeshög","17","kvinnor","Utrikes född",3
"Ödeshög","18","män","Född i Sverige",17
"Ödeshög","18","män","Utrikes född",8
"Ödeshög","18","kvinnor","Född i Sverige",25
"Ödeshög","18","kvinnor","Utrikes född",3
"Ödeshög","19","män","Född i Sverige",26
"Ödeshög","19","män","Utrikes född",7
"Ödeshög","19","kvinnor","Född i Sverige",24
"Ödeshög","19","kvinnor","Utrikes född",3
"Ödeshög","20","män","Född i Sverige",23
"Ödeshög","20","män","Utrikes född",9
"Ödeshög","20","kvinnor","Född i Sverige",18
"Ödeshög","20","kvinnor","Utrikes född",2
"Ödeshög","21","män","Född i Sverige",17
"Ödeshög","21","män","Utrikes född",4
"Ödeshög","21","kvinnor","Född i Sverige",22
"Ödeshög","21","kvinnor","Utrikes född",4
"Ödeshög","22","män","Född i Sverige",16
"Ödeshög","22","män","Utrikes född",8
"Ödeshög","22","kvinnor","Född i Sverige",15
"Ödeshög","22","kvinnor","Utrikes född",2
"Ödeshög","23","män","Född i Sverige",20
"Ödeshög","23","män","Utrikes född",7
"Ödeshög","23","kvinnor","Född i Sverige",21
"Ödeshög","23","kvinnor","Utrikes född",5
"Ödeshög","24","män","Född i Sverige",26
"Ödeshög","24","män","Utrikes född",3
"Ödeshög","24","kvinnor","Född i Sverige",29
"Ödeshög","24","kvinnor","Utrikes född",6
"Ödeshög","25","män","Född i Sverige",21
"Ödeshög","25","män","Utrikes född",5
"Ödeshög","25","kvinnor","Född i Sverige",19
"Ödeshög","25","kvinnor","Utrikes född",0
"Ydre","12","män","Född i Sverige",25
"Ydre","12","män","Utrikes född",3
"Ydre","12","kvinnor","Född i Sverige",21
"Ydre","12","kvinnor","Utrikes född",5
"Ydre","13","män","Född i Sverige",15
"Ydre","13","män","Utrikes född",2
"Ydre","13","kvinnor","Född i Sverige",16
"Ydre","13","kvinnor","Utrikes född",1
"Ydre","14","män","Född i Sverige",23
"Ydre","14","män","Utrikes född",5
"Ydre","14","kvinnor","Född i Sverige",19
"Ydre","14","kvinnor","Utrikes född",5
"Ydre","15","män","Född i Sverige",26
"Ydre","15","män","Utrikes född",3
"Ydre","15","kvinnor","Född i Sverige",12
"Ydre","15","kvinnor","Utrikes född",3
"Ydre","16","män","Född i Sverige",20
"Ydre","16","män","Utrikes född",1
"Ydre","16","kvinnor","Född i Sverige",9
"Ydre","16","kvinnor","Utrikes född",3
"Ydre","17","män","Född i Sverige",13
"Ydre","17","män","Utrikes född",2
"Ydre","17","kvinnor","Född i Sverige",19
"Ydre","17","kvinnor","Utrikes född",2
"Ydre","18","män","Född i Sverige",15
"Ydre","18","män","Utrikes född",7
"Ydre","18","kvinnor","Född i Sverige",19
"Ydre","18","kvinnor","Utrikes född",2
"Ydre","19","män","Född i Sverige",14
"Ydre","19","män","Utrikes född",7
"Ydre","19","kvinnor","Född i Sverige",10
"Ydre","19","kvinnor","Utrikes född",2
"Ydre","20","män","Född i Sverige",14
"Ydre","20","män","Utrikes född",21
"Ydre","20","kvinnor","Född i Sverige",15
"Ydre","20","kvinnor","Utrikes född",2
"Ydre","21","män","Född i Sverige",15
"Ydre","21","män","Utrikes född",9
"Ydre","21","kvinnor","Född i Sverige",5
"Ydre","21","kvinnor","Utrikes född",1
"Ydre","22","män","Född i Sverige",10
"Ydre","22","män","Utrikes född",2
"Ydre","22","kvinnor","Född i Sverige",9
"Ydre","22","kvinnor","Utrikes född",1
"Ydre","23","män","Född i Sverige",13
"Ydre","23","män","Utrikes född",4
"Ydre","23","kvinnor","Född i Sverige",11
"Ydre","23","kvinnor","Utrikes född",2
"Ydre","24","män","Född i Sverige",12
"Ydre","24","män","Utrikes född",0
"Ydre","24","kvinnor","Född i Sverige",8
"Ydre","24","kvinnor","Utrikes född",2
"Ydre","25","män","Född i Sverige",5
"Ydre","25","män","Utrikes född",4
"Ydre","25","kvinnor","Född i Sverige",12
"Ydre","25","kvinnor","Utrikes född",1
"Kinda","12","män","Född i Sverige",56
"Kinda","12","män","Utrikes född",11
"Kinda","12","kvinnor","Född i Sverige",38
"Kinda","12","kvinnor","Utrikes född",4
"Kinda","13","män","Född i Sverige",51
"Kinda","13","män","Utrikes född",9
"Kinda","13","kvinnor","Född i Sverige",60
"Kinda","13","kvinnor","Utrikes född",5
"Kinda","14","män","Född i Sverige",47
"Kinda","14","män","Utrikes född",9
"Kinda","14","kvinnor","Född i Sverige",47
"Kinda","14","kvinnor","Utrikes född",10
"Kinda","15","män","Född i Sverige",48
"Kinda","15","män","Utrikes född",7
"Kinda","15","kvinnor","Född i Sverige",71
"Kinda","15","kvinnor","Utrikes född",10
"Kinda","16","män","Född i Sverige",58
"Kinda","16","män","Utrikes född",9
"Kinda","16","kvinnor","Född i Sverige",49
"Kinda","16","kvinnor","Utrikes född",4
"Kinda","17","män","Född i Sverige",45
"Kinda","17","män","Utrikes född",8
"Kinda","17","kvinnor","Född i Sverige",51
"Kinda","17","kvinnor","Utrikes född",8
"Kinda","18","män","Född i Sverige",35
"Kinda","18","män","Utrikes född",7
"Kinda","18","kvinnor","Född i Sverige",50
"Kinda","18","kvinnor","Utrikes född",10
"Kinda","19","män","Född i Sverige",48
"Kinda","19","män","Utrikes född",9
"Kinda","19","kvinnor","Född i Sverige",51
"Kinda","19","kvinnor","Utrikes född",2
"Kinda","20","män","Född i Sverige",38
"Kinda","20","män","Utrikes född",19
"Kinda","20","kvinnor","Född i Sverige",37
"Kinda","20","kvinnor","Utrikes född",9
"Kinda","21","män","Född i Sverige",47
"Kinda","21","män","Utrikes född",7
"Kinda","21","kvinnor","Född i Sverige",32
"Kinda","21","kvinnor","Utrikes född",6
"Kinda","22","män","Född i Sverige",37
"Kinda","22","män","Utrikes född",6
"Kinda","22","kvinnor","Född i Sverige",26
"Kinda","22","kvinnor","Utrikes född",10
"Kinda","23","män","Född i Sverige",41
"Kinda","23","män","Utrikes född",7
"Kinda","23","kvinnor","Född i Sverige",42
"Kinda","23","kvinnor","Utrikes född",5
"Kinda","24","män","Född i Sverige",41
"Kinda","24","män","Utrikes född",8
"Kinda","24","kvinnor","Född i Sverige",31
"Kinda","24","kvinnor","Utrikes född",7
"Kinda","25","män","Född i Sverige",39
"Kinda","25","män","Utrikes född",8
"Kinda","25","kvinnor","Född i Sverige",34
"Kinda","25","kvinnor","Utrikes född",4
"Boxholm","12","män","Född i Sverige",26
"Boxholm","12","män","Utrikes född",6
"Boxholm","12","kvinnor","Född i Sverige",21
"Boxholm","12","kvinnor","Utrikes född",1
"Boxholm","13","män","Född i Sverige",25
"Boxholm","13","män","Utrikes född",0
"Boxholm","13","kvinnor","Född i Sverige",21
